contb_receipt_dt,"Bush, Jeb","Carson, Benjamin S.","Christie, Christopher J.","Clinton, Hillary Rodham","Cruz, Rafael Edward 'Ted'","Fiorina, Carly","Gilmore, James S III","Graham, Lindsey O.","Huckabee, Mike","Jindal, Bobby","Johnson, Gary","Kasich, John R.","Lessig, Lawrence","O'Malley, Martin Joseph","Pataki, George E.","Paul, Rand","Perry, James R. (Rick)","Rubio, Marco","Sanders, Bernard","Santorum, Richard J.","Stein, Jill","Trump, Donald J.","Walker, Scott","Webb, James Henry Jr."
2015-05-02,0.0,1775.0,0.0,85450.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-03,0.0,594.0,0.0,101580.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,0.0,15234.0,0.0,227167.12,400.0,15275.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.0,1250.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,0.0,14230.0,0.0,324643.62,7220.0,775.0,0.0,0.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.75,0.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,0.0,4875.0,0.0,170431.22999999998,575.0,6460.0,0.0,13200.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.75,0.0,2125.0,1850.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,0.0,11405.0,0.0,134276.0,1340.0,166.0,0.0,0.0,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1125.0,0.0,0.0,0.0,0.0,600.0
2015-05-08,0.0,4825.0,0.0,156647.0,5287.0,0.0,0.0,5188.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.0,0.0,27365.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,0.0,860.0,0.0,19945.0,710.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-10,0.0,860.0,0.0,18425.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,500.0
2015-05-11,0.0,7485.0,0.0,68500.0,2059.0,650.0,0.0,4700.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,0.0,2603.0,2075.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,0.0,13742.0,0.0,86066.0,893.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,0.0,7720.0,0.0,49090.78,1785.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,1390.0,900.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,0.0,1810.0,0.0,40176.0,2020.0,775.0,0.0,250.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.6,0.0,1897.0,700.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,0.0,1810.0,0.0,42041.0,12716.0,22700.0,0.0,2700.0,3650.0,0.0,0.0,0.0,0.0,10350.0,0.0,2635.0,0.0,0.0,4950.0,0.0,0.0,0.0,0.0,0.0
2015-05-16,0.0,2670.0,0.0,11518.16,702.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,500.0,0.0,650.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-17,0.0,0.0,0.0,14120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,345.16,0.0,125.0,0.0,0.0,0.0,0.0,0.0,200.0
2015-05-18,0.0,5280.0,0.0,17652.32,1175.0,4700.0,0.0,250.0,1000.0,500.0,0.0,0.0,0.0,2700.0,0.0,1980.75,0.0,1725.0,500.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,0.0,4120.0,0.0,26110.0,1350.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,571.0699999999999,0.0,10281.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,0.0,4950.0,0.0,19810.0,2370.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,39332.61,0.0,660.0,2650.0,0.0,0.0,0.0,0.0,720.16
2015-05-21,0.0,655.0,0.0,14026.0,4660.0,335.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,2700.0,0.0,1746.83,0.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,0.0,3535.0,0.0,18285.0,1640.0,3125.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2700.0,0.0,2690.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
2015-05-23,0.0,90.0,0.0,6480.16,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-24,0.0,25.0,0.0,7885.0,250.0,25.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,5400.0,0.0,1525.91,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1005.0
2015-05-25,0.0,455.0,0.0,3410.0,276.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,0.0,3025.0,0.0,25949.850000000002,3265.0,14775.0,0.0,0.0,26350.0,0.0,0.0,0.0,0.0,2700.0,0.0,7050.0,0.0,2305.0,522.0,0.0,0.0,0.0,0.0,0.0
2015-05-27,0.0,17136.84,0.0,29254.52,160.0,1750.0,0.0,0.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,4944.91,0.0,99420.0,453.0,250.0,0.0,0.0,0.0,0.0
2015-05-28,0.0,2885.0,0.0,16242.46,4610.0,775.0,0.0,50.0,1000.0,0.0,0.0,0.0,0.0,1500.0,1000.0,0.0,0.0,150.0,5240.0,500.0,0.0,0.0,0.0,0.0
2015-05-29,0.0,210.0,0.0,22240.0,657.0,325.0,0.0,0.0,16800.0,0.0,0.0,0.0,0.0,2700.0,0.0,5191.76,0.0,925.0,30.0,500.0,0.0,0.0,0.0,0.0
2015-05-30,0.0,2605.0,0.0,9276.669999999998,1050.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1500.0,0.0,4384.9400000000005,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0
2015-05-31,0.0,165.0,0.0,52798.81,1580.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.3599999999997,0.0,83640.0,1646.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0.0,4315.0,0.0,45069.42,2755.0,24900.0,0.0,10700.0,100.0,0.0,0.0,0.0,0.0,250.0,0.0,5277.56,0.0,2820.0,5515.0,2700.0,0.0,0.0,0.0,0.0
2015-06-02,0.0,30635.0,0.0,94140.06999999998,2205.0,3800.0,0.0,15550.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,3475.9899999999993,0.0,300.0,1645.0,0.0,0.0,0.0,0.0,100.0
2015-06-03,0.0,868.5,0.0,83958.87,904.0,1850.0,0.0,500.0,5200.0,0.0,0.0,0.0,0.0,2700.0,0.0,3248.5199999999995,0.0,1055.0,4300.0,0.0,0.0,0.0,0.0,0.0
2015-06-04,0.0,4495.16,0.0,110324.0,5673.0,1775.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,6370.02,0.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-05,0.0,2660.0,0.0,60414.869999999995,1861.0,1750.0,0.0,1050.0,250.0,0.0,0.0,0.0,0.0,5400.0,0.0,2152.27,500.0,5380.0,1530.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,0.0,825.0,0.0,37927.43,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.32,0.0,100.0,201.0,0.0,0.0,0.0,0.0,0.0
2015-06-07,0.0,290.0,0.0,39761.3,100.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,49.75,0.0,1000.0,225.0,0.0,0.0,0.0,0.0,100.0
2015-06-08,0.0,1425.0,0.0,84367.90999999999,425.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1165.0,475.0,249145.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-09,0.0,3201.25,0.0,88585.75,5095.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,877.0,6870.0,0.0,0.0,0.0,0.0,0.0
2015-06-10,0.0,2430.15,0.0,99258.32999999999,7755.0,34.0,0.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.76,6400.0,3185.0,10199.0,500.0,500.0,0.0,0.0,0.0
2015-06-11,0.0,1640.0,0.0,110385.91,2765.0,3925.0,0.0,100.0,2500.0,0.0,0.0,0.0,0.0,2700.0,0.0,829.6700000000001,0.0,2557.0,14305.0,0.0,0.0,0.0,0.0,0.0
2015-06-12,0.0,1520.0,0.0,75456.51,34409.0,3800.0,0.0,500.0,750.0,0.0,0.0,0.0,0.0,2700.0,0.0,490.32000000000005,0.0,0.0,2746.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.0,170.0,0.0,46613.87,875.0,913.0,0.0,0.0,717.5,0.0,0.0,0.0,0.0,0.0,0.0,6777.4400000000005,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,0.0,100.0,0.0,30454.07,185.0,3525.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,17200.0,2260.0,0.0,125103.38,8416.0,12508.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,1000.0,0.0,270.16,2700.0,50005.0,6194.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,9200.0,12229.0,0.0,155651.79,8244.0,56500.0,0.0,750.0,25.0,0.0,0.0,0.0,0.0,4700.0,0.0,185.48,0.0,887.0,7350.0,0.0,0.0,500.0,0.0,0.0
2015-06-17,8600.0,9035.0,0.0,180493.0,2230.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,727.76,500.0,465.0,5963.0,0.0,0.0,500.0,0.0,0.0
2015-06-18,66300.0,11080.0,0.0,181821.0,2295.0,2125.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1300.0,0.0,2155.64,10800.0,80595.0,10713.0,0.0,0.0,500.0,1250.0,0.0
2015-06-19,21600.0,5372.0,0.0,91923.0,3425.0,0.0,0.0,3700.0,1045.0,0.0,0.0,0.0,0.0,3500.0,0.0,1378.48,0.0,210694.0,6702.0,0.0,0.0,0.0,4250.0,0.0
2015-06-20,0.0,1025.0,0.0,21487.45,3050.0,325.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,1000.0,0.0,1795.6500000000003,0.0,0.0,3398.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,0.0,195.16,0.0,21190.66,60.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,577.57,0.0,1000.0,45.0,0.0,0.0,500.0,0.0,0.0
2015-06-22,10100.0,4480.0,0.0,40544.44,11986.0,26950.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,4700.0,0.0,2128.24,10800.0,6370.0,12161.0,0.0,0.0,0.0,10300.0,0.0
2015-06-23,17200.0,8596.0,0.0,56788.95000000001,4360.0,200.0,0.0,1000.0,2500.0,0.0,0.0,0.0,0.0,4250.0,0.0,22959.52,500.0,29415.0,1194.0,100.0,0.0,0.0,9500.0,0.0
2015-06-24,29500.0,1485.0,0.0,52216.98,83577.0,125.0,0.0,6050.0,100.0,1500.0,0.0,0.0,0.0,4200.0,0.0,4293.84,16200.0,5205.0,28499.0,250.0,500.0,0.0,250.0,0.0
2015-06-25,65150.0,1555.3200000000002,0.0,43423.11000000001,3150.0,6730.0,0.0,24600.0,250.0,1500.0,0.0,0.0,0.0,2700.0,0.0,6954.52,100000.0,16370.0,0.0,0.0,100.0,0.0,14550.0,0.0
2015-06-26,118100.0,1495.0,0.0,56607.63,11370.0,6613.0,0.0,8100.0,1015.6,1000.0,0.0,0.0,0.0,11800.0,0.0,1516.76,10800.0,1445.0,4766.0,250.0,0.0,0.0,27300.0,0.0
2015-06-27,500.0,3495.0,0.0,18256.4,5350.0,2175.0,0.0,15.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.96,0.0,3107.0,1368.8300000000002,0.0,0.0,2700.0,750.0,0.0
2015-06-28,10850.0,1285.0,0.0,27755.079999999998,2480.0,50.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,2700.0,7040.35,0.0,30.0,1472.2400000000002,0.0,0.0,250.0,500.0,0.0
2015-06-29,81650.0,12134.16,0.0,78572.87,10836.0,72100.0,0.0,13000.0,1500.0,1000.0,0.0,0.0,0.0,7900.0,0.0,10482.67,15500.0,36780.0,2879.5699999999997,2000.0,0.0,0.0,16700.0,0.0
2015-06-30,315005.0,13246.0,0.0,167675.94,100376.0,86559.0,0.0,53150.0,450.0,0.0,0.0,0.0,0.0,13550.0,0.0,24713.369999999995,43450.0,349864.77,0.0,2700.0,0.0,0.0,4475.0,0.0
2015-07-01,2500.0,3337.5,14800.0,43946.45,3540.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.67,0.0,0.0,12186.800000000001,0.0,0.0,0.0,3950.0,0.0
2015-07-02,2700.0,4695.16,8200.0,23639.440000000002,578.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345.16,0.0,100.0,19225.71,0.0,0.0,750.0,250.0,550.0
2015-07-03,4500.0,1655.0,0.0,510.69,416.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,18652.93,0.0,0.0,100.0,0.0,6000.0
2015-07-04,0.0,145.16,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,5738.75,0.0,20.0,4183.04,0.0,250.0,2950.0,0.0,25.0
2015-07-05,50.0,1495.0,0.0,300.0,1835.1599999999999,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.0,495.0,4841.289999999999,0.0,0.0,1250.0,0.0,500.0
2015-07-06,2725.0,640.0,2700.0,21408.88,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,670.0,0.0,0.0,10477.51,0.0,250.0,1100.0,65600.0,250.0
2015-07-07,3225.0,6365.0,11300.0,19663.190000000002,6294.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1730.0,0.0,0.0,10513.099999999999,0.0,0.0,0.0,10800.0,1100.0
2015-07-08,5950.0,1245.0,0.0,34270.89,820.0,9100.0,0.0,20.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.08,0.0,100.0,14534.26,0.0,0.0,500.0,0.0,350.0
2015-07-09,64506.0,2163.31,0.0,50418.14,452.0,10300.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5748.389999999999,0.0,1050.0,5597.57,0.0,0.0,0.0,1000.0,0.0
2015-07-10,20400.0,3690.16,0.0,45091.009999999995,6040.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.3199999999999,0.0,1014.0,12444.21,0.0,0.0,250.0,5400.0,0.0
2015-07-11,1000.0,260.0,0.0,44895.1,1740.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.41,0.0,125.0,9164.23,0.0,0.0,5200.0,0.0,0.0
2015-07-12,2250.0,100.0,500.0,24601.93,509.0,875.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,5.0,0.0,205.48,0.0,100.0,6242.83,0.0,0.0,0.0,2700.0,0.0
2015-07-13,40100.0,10380.5,0.0,56569.25,4873.0,100.0,0.0,400.0,0.0,0.0,0.0,5400.0,0.0,35.0,0.0,2052.83,0.0,9077.0,17778.89,0.0,100.0,500.0,22450.0,100.0
2015-07-14,104400.0,13429.0,2700.0,57586.82,4555.0,120.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,6720.16,0.0,3410.0,12534.15,300.0,0.0,2700.0,8350.0,0.0
2015-07-15,46000.0,6808.16,0.0,90241.0,797.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,5.0,0.0,125.0,15311.249999999998,0.0,222.0,250.0,22450.0,1000.0
2015-07-16,27550.0,10144.15,2700.0,76394.32,1355.0,434.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,990.3199999999999,0.0,1859.0,11365.42,0.0,500.0,500.0,20645.0,300.0
2015-07-17,16700.0,20445.0,0.0,73578.93,2635.0,3822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,407.16999999999996,0.0,1735.0,6553.59,0.0,200.0,250.0,4500.0,0.0
2015-07-18,200.0,747.76,0.0,26882.57,709.1600000000001,150.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,62.91,0.0,117.0,3998.64,0.0,0.0,500.0,1000.0,500.0
2015-07-19,2700.0,5450.0,0.0,24238.440000000002,220.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.75,0.0,25.0,0.0,0.0,250.0,600.0,3550.0,0.0
2015-07-20,25700.0,13948.0,0.0,64876.0,4018.16,10063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.32,5400.0,815.0,4686.57,0.0,0.0,300.0,2050.0,500.0
2015-07-21,154130.0,15780.41,0.0,82129.82,2193.0,20.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1040.32,0.0,60.0,7829.62,0.0,0.0,0.0,8250.0,0.0
2015-07-22,27.0,4953.0,250.0,67611.3,1367.5,1050.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,2875.0,0.0,377.92,0.0,0.0,4568.49,0.0,0.0,0.0,22182.4,0.0
2015-07-23,58610.0,2700.0,0.0,80470.28,2940.16,20286.0,0.0,0.0,50.0,0.0,0.0,750.0,0.0,100.0,0.0,560.32,0.0,9060.0,6594.89,0.0,0.0,450.0,12420.0,0.0
2015-07-24,4500.0,1535.0,2700.0,66187.93,14563.0,3354.0,0.0,0.0,250.0,0.0,0.0,1111.0,0.0,0.0,0.0,488.72000000000014,0.0,2810.0,3314.0,0.0,0.0,300.0,5900.0,0.0
2015-07-25,100.0,627.16,0.0,31537.54,7325.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,165.64,0.0,30.0,6088.48,0.0,0.0,1000.0,0.0,0.0
2015-07-26,3200.0,145.16,0.0,25216.95,3937.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,316.92,0.0,55.0,3189.4700000000003,0.0,0.0,250.0,300.0,0.0
2015-07-27,41985.0,12080.0,0.0,126436.64,5065.5,1100.0,0.0,0.0,250.0,0.0,0.0,1000.0,0.0,500.0,0.0,2131.75,0.0,2020.0,16210.510000000002,0.0,0.0,750.0,25950.0,0.0
2015-07-28,78995.0,18035.92,2700.0,117322.58,10595.0,800.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,697.99,0.0,16899.0,11439.32,0.0,0.0,250.0,12200.0,0.0
2015-07-29,29295.0,2390.0,0.0,127068.0,4409.5,2314.0,0.0,75.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,345.32,325.0,50.0,7469.710000000001,0.0,0.0,500.0,14000.0,3200.0
2015-07-30,12350.0,4123.199999999999,0.0,111971.0,4097.0,5550.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,3200.0,0.0,1010.48,0.0,0.0,26560.49,0.0,0.0,0.0,22025.0,25.0
2015-07-31,16670.0,1219.8399999999983,0.0,140246.28999999998,2460.0,6643.0,0.0,0.0,2500.0,0.0,0.0,3450.0,0.0,2720.0,0.0,2153.24,0.0,275.0,10388.760000000002,0.0,0.0,8300.0,10650.0,0.0
2015-08-01,0.0,1836.48,0.0,52852.200000000004,1390.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.24,0.0,0.0,11876.27,0.0,0.0,2500.0,1285.0,0.0
2015-08-02,450.0,447.15999999999997,5500.0,40144.159999999996,281.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6419.6,0.0,0.0,6975.019999999999,0.0,0.0,1000.0,0.0,5500.0
2015-08-03,28200.0,3030.0,0.0,168469.53,17839.0,475.0,2700.0,0.0,0.0,0.0,0.0,9350.0,0.0,0.0,0.0,1668.67,0.0,258.0,7384.799999999999,500.0,250.0,0.0,4750.0,0.0
2015-08-04,20675.0,9654.48,2700.0,154653.07,10779.0,100.0,0.0,2750.0,0.0,250.0,0.0,9350.0,0.0,250.0,0.0,802.9100000000001,0.0,3125.0,10071.07,0.0,100.0,6700.0,25750.0,0.0
2015-08-05,26873.4,5053.0,0.0,118358.54,4595.32,15.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.6799999999998,0.0,375.0,7672.0,100.0,0.0,3800.0,5350.0,0.0
2015-08-06,12675.0,28265.0,0.0,72664.90000000001,4463.0,10407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,1125.32,0.0,700.0,11453.65,0.0,100.0,1750.0,2335.0,0.0
2015-08-07,17295.0,7529.32,0.0,44799.68,20472.5,70559.25,0.0,0.0,250.0,0.0,0.0,6250.0,0.0,235.0,0.0,6066.23,0.0,16921.6,13014.470000000001,0.0,500.0,5400.0,5070.0,100.0
2015-08-08,5415.0,861.6399999999999,0.0,5101.389999999999,3925.0,22200.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,240.32,0.0,1375.0,6036.209999999999,0.0,0.0,3384.14,100.0,0.0
2015-08-09,75.0,850.0,0.0,9495.16,1355.0,11684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.1600000000001,0.0,1150.0,4851.0,0.0,0.0,3496.41,0.0,0.0
2015-08-10,55350.0,10605.32,100.0,24208.95,12071.0,9375.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,1027.7999999999997,0.0,1880.0,9168.119999999999,0.0,0.0,1750.0,2739.0,0.0
