contb_receipt_dt,"Bush, Jeb","Carson, Benjamin S.","Christie, Christopher J.","Clinton, Hillary Rodham","Cruz, Rafael Edward 'Ted'","Fiorina, Carly","Gilmore, James S III","Graham, Lindsey O.","Huckabee, Mike","Jindal, Bobby","Johnson, Gary","Kasich, John R.","Lessig, Lawrence","O'Malley, Martin Joseph","Pataki, George E.","Paul, Rand","Perry, James R. (Rick)","Rubio, Marco","Sanders, Bernard","Santorum, Richard J.","Stein, Jill","Trump, Donald J.","Walker, Scott","Webb, James Henry Jr."
2016-02-17,695.0,12308.0,0.0,204870.83000000002,27501.49,0.0,0.0,0.0,0.0,0.0,0.0,13506.0,0.0,0.0,0.0,20.0,0.0,11697.0,86883.3,0.0,130.0,292.01,0.0,0.0
2016-02-18,770.0,6559.0,0.0,229289.07000000004,23050.15,0.0,0.0,0.0,75.0,0.0,0.0,4577.0,0.0,0.0,0.0,0.0,0.0,11537.0,84456.30999999995,0.0,0.0,923.22,0.0,0.0
2016-02-19,1852.0,6018.0,0.0,258007.21000000008,29894.08,0.0,0.0,0.0,0.0,0.0,0.0,15935.0,0.0,0.0,0.0,0.0,0.0,16241.0,54884.74999999997,0.0,0.0,790.1600000000001,0.0,0.0
2016-02-20,6615.0,6556.789999999999,0.0,156908.56,10405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25229.760000000002,138214.68999999994,0.0,0.0,1025.21,0.0,0.0
2016-02-21,30.0,843.0,0.0,126345.82,11371.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26865.0,107633.26999999993,0.0,0.0,2885.42,0.0,0.0
2016-02-22,0.0,17635.66,0.0,210169.33,26602.77,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,24343.0,93381.48999999999,0.0,0.0,2372.7699999999995,0.0,0.0
2016-02-23,0.0,14960.0,0.0,63636.36,25258.5,0.0,0.0,0.0,50.0,0.0,0.0,15729.0,0.0,0.0,0.0,0.0,0.0,25798.0,160817.86000000025,0.0,85.0,600.0,0.0,0.0
2016-02-24,0.0,34062.53,0.0,68044.48,27802.0,0.0,0.0,0.0,0.0,0.0,0.0,8153.0,0.0,0.0,0.0,0.0,0.0,24548.0,126179.44999999997,0.0,750.0,2189.5699999999997,0.0,0.0
2016-02-25,0.0,20070.92,0.0,55306.119999999995,40395.66,0.0,0.0,0.0,0.0,0.0,0.0,11936.0,0.0,0.0,0.0,0.0,0.0,32214.0,40148.049999999996,0.0,0.0,689.0,0.0,0.0
2016-02-26,0.0,16638.32,0.0,78455.15000000001,33036.0,0.0,0.0,0.0,20.0,0.0,1000.0,12180.0,0.0,0.0,0.0,0.0,0.0,40496.0,144538.99000000005,0.0,0.0,1653.45,0.0,0.0
2016-02-27,0.0,4411.62,0.0,93430.65999999999,17487.27,0.0,0.0,0.0,5.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,26727.16,123620.11,0.0,0.0,3495.39,0.0,0.0
2016-02-28,0.0,2348.0,0.0,55884.520000000004,15347.0,0.0,0.0,0.0,20.0,0.0,100.0,8586.0,0.0,0.0,0.0,0.0,0.0,16381.0,154099.98,0.0,0.0,765.7,0.0,0.0
2016-02-29,0.0,26294.76,0.0,120989.09999999999,67937.41,0.0,0.0,0.0,5.0,0.0,0.0,18432.0,0.0,5400.0,0.0,200.0,0.0,81715.0,454300.99000000063,0.0,250.0,3109.6,0.0,0.0
2016-03-01,0.0,5789.32,0.0,109007.15999999999,29881.34,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,14726.16,108893.74,25.0,0.0,4383.71,0.0,0.0
2016-03-02,0.0,11494.0,0.0,75742.01999999999,28080.0,0.0,0.0,0.0,5.0,0.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,19652.0,122284.26,0.0,42.0,3004.88,0.0,0.0
2016-03-03,0.0,0.0,5400.0,53427.35,46814.16,0.0,0.0,0.0,0.0,0.0,0.0,3550.0,0.0,0.0,0.0,0.0,0.0,20879.0,43197.22,0.0,85.0,4953.98,0.0,0.0
2016-03-04,0.0,2330.0,0.0,62670.23,19783.0,0.0,0.0,0.0,10.0,0.0,0.0,6525.0,0.0,500.0,0.0,0.0,0.0,3450.0,89330.28,0.0,0.0,3126.4,0.0,0.0
2016-03-05,0.0,0.0,0.0,56522.97999999998,80609.87,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6425.0,112018.66999999995,0.0,535.0,1087.5900000000001,0.0,0.0
2016-03-06,0.0,0.0,0.0,48166.41,25454.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0,148262.53999999998,0.0,0.0,1325.64,0.0,0.0
2016-03-07,0.0,250.0,0.0,109384.94000000002,20673.5,0.0,0.0,0.0,130.0,0.0,1000.0,10950.0,0.0,1000.0,0.0,0.0,0.0,14573.0,85981.04999999999,0.0,0.0,1541.01,0.0,0.0
2016-03-08,0.0,0.0,0.0,106926.91000000002,12162.0,0.0,0.0,0.0,0.0,0.0,250.0,20775.0,0.0,159.1,0.0,0.0,0.0,34296.0,132026.18,0.0,0.0,2312.09,0.0,0.0
2016-03-09,0.0,0.0,0.0,197608.48,22598.68,0.0,0.0,0.0,0.0,0.0,0.0,5260.0,0.0,0.0,0.0,200.0,0.0,12203.0,368002.65000000026,0.0,75.0,5708.98,0.0,0.0
2016-03-10,0.0,0.0,0.0,179240.59000000003,39621.0,0.0,0.0,0.0,235.0,0.0,199.5,26816.0,0.0,0.0,0.0,0.0,0.0,10207.17,96487.91000000002,0.0,10.0,1520.67,0.0,0.0
2016-03-11,0.0,0.0,0.0,128475.99999999999,24421.02,0.0,0.0,0.0,15.0,0.0,500.0,15455.0,0.0,0.0,0.0,0.0,0.0,5265.0,112666.43,0.0,0.0,1037.54,0.0,0.0
2016-03-12,0.0,0.0,0.0,85166.61999999998,39090.5,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.0,145163.35,0.0,1600.0,6530.22,0.0,0.0
2016-03-13,0.0,0.0,0.0,96598.71,7559.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028.0,176707.88000000012,0.0,200.0,3386.75,0.0,0.0
2016-03-14,0.0,0.0,0.0,206186.87000000002,30855.0,0.0,0.0,0.0,5.0,0.0,0.0,16150.0,0.0,0.0,0.0,0.0,0.0,9464.0,297024.7500000002,0.0,100.0,533.35,0.0,0.0
2016-03-15,0.0,0.0,0.0,208664.85,30173.5,0.0,0.0,0.0,25.0,0.0,25.0,17205.0,0.0,0.0,0.0,0.0,0.0,9522.1,63751.65000000001,0.0,250.0,699.78,0.0,0.0
2016-03-16,0.0,0.0,0.0,244106.87000000008,23247.0,0.0,0.0,0.0,85.0,0.0,250.0,8625.0,0.0,0.0,0.0,0.0,0.0,0.0,208250.75000000012,0.0,555.0,3453.37,0.0,0.0
2016-03-17,0.0,0.0,0.0,166319.59,40229.94,0.0,0.0,2700.0,45.0,0.0,250.0,3000.0,0.0,0.0,0.0,0.0,0.0,140.0,128535.70000000001,0.0,0.0,2402.0299999999997,0.0,0.0
2016-03-18,0.0,0.0,0.0,273885.01,22653.5,0.0,0.0,0.0,15.0,0.0,0.0,47539.0,0.0,0.0,0.0,0.0,0.0,110.0,69785.51000000001,0.0,0.0,1136.1599999999999,0.0,0.0
2016-03-19,0.0,0.0,0.0,175027.60000000003,20238.69,0.0,0.0,0.0,45.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,46330.870000000024,0.0,0.0,2937.0699999999997,0.0,0.0
2016-03-20,0.0,0.0,0.0,172274.8,9975.0,0.0,0.0,0.0,25.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54979.11000000001,0.0,0.0,4524.49,0.0,0.0
2016-03-21,0.0,0.0,0.0,336100.1,21988.0,0.0,0.0,5400.0,45.0,0.0,0.0,40618.0,0.0,0.0,0.0,0.0,0.0,197.0,96419.89000000003,0.0,10.0,1905.35,0.0,0.0
2016-03-22,0.0,0.0,0.0,237604.37,16029.0,0.0,0.0,0.0,110.0,0.0,0.0,5402.0,0.0,0.0,0.0,0.0,0.0,75.0,71979.87,0.0,100.0,1078.01,0.0,0.0
2016-03-23,0.0,0.0,0.0,165886.56,29014.0,0.0,0.0,0.0,60.0,0.0,0.0,9250.0,0.0,0.0,0.0,0.0,0.0,300.0,151165.29,0.0,0.0,1047.7,2700.0,0.0
2016-03-24,0.0,0.0,0.0,153801.64,28563.8,0.0,0.0,5400.0,175.0,0.0,0.0,19455.0,0.0,0.0,0.0,0.0,0.0,50.0,73846.12999999999,0.0,435.0,3963.5299999999997,0.0,0.0
2016-03-25,0.0,0.0,0.0,47502.020000000004,28782.0,0.0,0.0,0.0,30.0,0.0,0.0,26550.0,0.0,0.0,0.0,0.0,0.0,25.0,111233.71000000002,0.0,0.0,1241.1100000000001,0.0,0.0
2016-03-26,0.0,0.0,0.0,28846.550000000007,9935.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103799.69999999998,0.0,0.0,753.71,0.0,0.0
2016-03-27,0.0,0.0,0.0,20968.129999999997,4343.0,0.0,0.0,0.0,20.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,161917.08000000002,0.0,0.0,2926.45,0.0,0.0
2016-03-28,0.0,0.0,0.0,92171.21,35442.0,0.0,0.0,0.0,70.0,0.0,1100.0,3605.0,0.0,0.0,0.0,0.0,0.0,0.0,144718.77,0.0,0.0,735.08,0.0,0.0
2016-03-29,0.0,0.0,0.0,107219.86000000002,10415.0,0.0,0.0,2700.0,100.0,0.0,400.0,3224.25,0.0,0.0,0.0,0.0,0.0,115.0,159704.61,0.0,0.0,2587.91,0.0,0.0
2016-03-30,0.0,0.0,0.0,99601.70999999999,22224.0,0.0,0.0,0.0,0.0,0.0,0.0,7548.0,0.0,0.0,0.0,0.0,0.0,30.0,186391.30000000005,0.0,0.0,6594.82,0.0,0.0
2016-03-31,0.0,0.0,0.0,200185.74000000005,44723.5,0.0,0.0,0.0,50.0,0.0,0.0,24466.0,0.0,0.0,0.0,0.0,0.0,0.0,340280.3600000002,0.0,100.0,5435.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,107207.01,145351.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88674.24999999999,25.0,0.0,515.09,0.0,0.0
2016-04-02,0.0,0.0,0.0,27972.409999999996,120949.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,39964.23,0.0,0.0,1631.4,0.0,0.0
2016-04-03,0.0,0.0,0.0,23817.720000000005,4885.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85913.31,0.0,500.0,582.75,0.0,0.0
2016-04-04,0.0,0.0,0.0,95383.48000000003,45104.16,0.0,0.0,0.0,0.0,0.0,0.0,19480.0,0.0,0.0,0.0,0.0,0.0,225.25,78182.92999999995,0.0,0.0,1712.86,0.0,0.0
2016-04-05,0.0,0.0,0.0,88598.37000000001,132992.55,0.0,0.0,0.0,0.0,0.0,0.0,12525.0,0.0,0.0,0.0,0.0,0.0,0.0,121982.50999999998,0.0,0.0,2096.73,0.0,0.0
2016-04-06,0.0,0.0,0.0,117049.83000000002,34551.2,0.0,0.0,0.0,0.0,0.0,0.0,11275.0,0.0,0.0,0.0,0.0,0.0,0.0,200471.4,0.0,0.0,2886.6,0.0,0.0
2016-04-07,0.0,0.0,0.0,112727.13000000002,17985.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.0,0.0,0.0,0.0,0.0,0.0,0.0,109260.90999999999,0.0,0.0,455.02,0.0,0.0
2016-04-08,0.0,0.0,0.0,79126.14000000003,15866.0,0.0,0.0,2700.0,0.0,0.0,0.0,9150.0,0.0,0.0,0.0,0.0,0.0,0.0,236129.6500000001,0.0,0.0,2098.27,0.0,0.0
2016-04-09,0.0,0.0,0.0,52565.32,3531.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,149131.06000000003,0.0,0.0,447.86,0.0,0.0
2016-04-10,0.0,0.0,0.0,39551.08,3436.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92347.58000000002,0.0,0.0,707.1600000000001,200.0,0.0
2016-04-11,0.0,0.0,0.0,71025.65,31015.0,0.0,0.0,0.0,0.0,0.0,100.0,11100.0,0.0,0.0,0.0,0.0,0.0,0.0,59735.55999999999,0.0,25.0,600.0,100.0,0.0
2016-04-12,0.0,0.0,0.0,57841.090000000004,15271.5,0.0,0.0,0.0,0.0,0.0,0.0,6595.0,0.0,0.0,0.0,0.0,0.0,0.0,72905.07999999999,0.0,350.0,2131.49,0.0,0.0
2016-04-13,0.0,0.0,0.0,79909.48999999999,38600.0,0.0,0.0,0.0,0.0,0.0,232.85,5905.0,0.0,35.0,0.0,0.0,0.0,0.0,88875.52000000003,0.0,100.0,1094.37,0.0,0.0
2016-04-14,0.0,0.0,0.0,95806.6,20825.5,0.0,0.0,0.0,0.0,0.0,0.0,5260.0,0.0,0.0,0.0,0.0,0.0,0.0,95012.50999999994,0.0,0.0,651.3499999999999,0.0,0.0
2016-04-15,0.0,0.0,0.0,114976.88,28336.6,0.0,0.0,0.0,0.0,0.0,0.0,18126.0,0.0,0.0,0.0,0.0,0.0,0.0,182426.52000000005,0.0,60.0,643.95,0.0,0.0
2016-04-16,0.0,0.0,0.0,94058.75,8290.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,453.0,92859.26,0.0,20.0,526.75,0.0,0.0
2016-04-17,0.0,0.0,0.0,30057.02999999999,6463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150962.11000000004,0.0,0.0,865.03,0.0,0.0
2016-04-18,0.0,0.0,0.0,91114.43999999996,31274.0,0.0,0.0,0.0,0.0,0.0,0.0,11570.0,0.0,0.0,0.0,0.0,0.0,0.0,126824.52,0.0,35.0,1814.8300000000002,0.0,0.0
2016-04-19,0.0,0.0,0.0,112253.43999999997,20476.0,0.0,0.0,0.0,0.0,0.0,0.0,9270.0,0.0,0.0,0.0,0.0,0.0,0.0,89556.23,0.0,300.0,3101.17,0.0,0.0
2016-04-20,0.0,0.0,0.0,156596.89,47798.5,0.0,0.0,0.0,0.0,0.0,50.0,7010.0,0.0,250.0,0.0,0.0,0.0,0.0,139146.13999999987,0.0,450.0,4444.62,0.0,0.0
2016-04-21,0.0,0.0,0.0,115465.59,21805.47,0.0,0.0,0.0,0.0,0.0,0.0,29920.0,0.0,0.0,0.0,0.0,0.0,0.0,50842.48999999998,0.0,385.0,2314.58,0.0,0.0
2016-04-22,0.0,0.0,0.0,108726.80999999998,31303.7,0.0,0.0,0.0,0.0,0.0,0.0,5881.0,0.0,0.0,0.0,0.0,0.0,0.0,51861.53999999999,0.0,0.0,3352.57,0.0,0.0
2016-04-23,0.0,0.0,0.0,58808.57000000001,8649.5,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,44976.42,0.0,50.0,981.76,0.0,0.0
2016-04-24,0.0,0.0,0.0,49695.48000000002,11044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27938.789999999997,0.0,0.0,2995.2799999999997,0.0,0.0
2016-04-25,0.0,0.0,0.0,100937.4,23727.0,0.0,0.0,0.0,0.0,0.0,47.85,18223.42,0.0,0.0,0.0,0.0,0.0,0.0,71129.54999999999,0.0,25.0,1483.1299999999999,0.0,0.0
2016-04-26,0.0,0.0,0.0,149055.87,33572.770000000004,0.0,0.0,0.0,0.0,0.0,0.0,4175.0,0.0,0.0,0.0,0.0,0.0,0.0,106661.65999999999,0.0,0.0,2014.16,0.0,0.0
2016-04-27,0.0,0.0,0.0,156336.55,33997.0,0.0,0.0,0.0,0.0,0.0,0.0,6362.0,0.0,0.0,0.0,0.0,0.0,0.0,92665.7,0.0,0.0,5307.15,0.0,0.0
2016-04-28,0.0,0.0,0.0,235278.77999999994,136029.0,0.0,0.0,0.0,0.0,0.0,100.0,15200.0,0.0,0.0,0.0,0.0,0.0,0.0,69935.40999999996,0.0,0.0,2910.68,0.0,0.0
2016-04-29,0.0,0.0,0.0,286419.12999999995,88120.0,0.0,0.0,0.0,0.0,0.0,0.0,6776.0,0.0,0.0,0.0,0.0,0.0,0.0,96193.78,0.0,50.0,3147.17,0.0,0.0
2016-04-30,0.0,0.0,0.0,176741.4799999999,36476.0,0.0,0.0,0.0,0.0,0.0,500.0,16371.0,0.0,0.0,0.0,0.0,0.0,0.0,228683.50000000012,0.0,50.0,514.54,0.0,0.0
2016-05-01,0.0,0.0,0.0,110099.29999999997,21631.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,600.0,3367.4799999999996,0.0,0.0
2016-05-02,0.0,0.0,0.0,248614.50999999992,91636.39000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70572.35,0.0,20.0,1441.27,0.0,0.0
2016-05-03,0.0,0.0,0.0,157320.38000000006,199284.31,0.0,0.0,0.0,0.0,0.0,500.0,11140.0,0.0,0.0,0.0,0.0,0.0,0.0,125862.98999999998,0.0,0.0,3606.5699999999997,0.0,0.0
2016-05-04,0.0,0.0,0.0,313652.20999999985,0.0,0.0,0.0,0.0,0.0,0.0,250.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,148355.62000000005,0.0,0.0,10291.460000000001,0.0,0.0
2016-05-05,0.0,0.0,0.0,203492.96999999988,0.0,0.0,0.0,0.0,0.0,0.0,950.3,30351.25,0.0,0.0,0.0,0.0,0.0,0.0,44898.21999999999,0.0,0.0,3199.67,0.0,0.0
2016-05-06,0.0,0.0,0.0,153795.55999999997,0.0,0.0,0.0,0.0,0.0,0.0,400.0,925.25,0.0,0.0,0.0,0.0,0.0,0.0,48190.78,0.0,0.0,5652.05,0.0,0.0
2016-05-07,0.0,0.0,0.0,54784.84,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60094.31999999999,0.0,0.0,4368.45,0.0,0.0
2016-05-08,0.0,0.0,0.0,70242.85999999999,0.0,0.0,0.0,0.0,0.0,0.0,3692.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55462.35999999999,0.0,600.0,3405.52,0.0,0.0
2016-05-09,0.0,0.0,0.0,168135.16999999993,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,2176.7,0.0,0.0,0.0,0.0,0.0,0.0,42195.43,0.0,742.0,3688.13,0.0,0.0
2016-05-10,0.0,0.0,0.0,210320.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104373.19999999995,0.0,0.0,4577.83,200.0,0.0
2016-05-11,0.0,0.0,0.0,239395.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97496.68999999997,0.0,0.0,2110.03,0.0,0.0
2016-05-12,0.0,0.0,0.0,196737.35999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301.0,0.0,0.0,0.0,0.0,0.0,0.0,64400.19000000002,0.0,0.0,7107.200000000001,0.0,0.0
2016-05-13,0.0,0.0,0.0,189612.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44581.79999999999,0.0,100.0,1722.8100000000002,0.0,0.0
2016-05-14,0.0,0.0,0.0,118254.73999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53428.23,0.0,186.0,2026.66,0.0,0.0
2016-05-15,0.0,0.0,0.0,109039.34999999998,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26189.76000000001,0.0,626.0,2459.41,0.0,0.0
2016-05-16,0.0,0.0,0.0,456355.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,38230.450000000004,0.0,170.0,3625.12,0.0,0.0
2016-05-17,0.0,0.0,0.0,320423.6699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37540.23,0.0,0.0,10212.07,0.0,0.0
2016-05-18,0.0,0.0,0.0,291521.81999999995,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118767.86999999997,0.0,0.0,1755.1,0.0,0.0
2016-05-19,0.0,0.0,0.0,316672.6199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50258.72000000001,0.0,0.0,2675.0,0.0,0.0
2016-05-20,0.0,0.0,0.0,303523.95999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59668.46,0.0,0.0,3078.5699999999997,235.0,0.0
2016-05-21,0.0,0.0,0.0,92266.99,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86050.85000000002,0.0,510.0,4415.81,0.0,0.0
2016-05-22,0.0,0.0,0.0,163339.31999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80249.52000000002,0.0,175.0,1736.4299999999998,0.0,0.0
2016-05-23,0.0,0.0,0.0,231160.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41819.770000000004,0.0,0.0,4929.969999999999,625.0,0.0
2016-05-24,0.0,0.0,0.0,130009.81999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65884.62999999982,0.0,135.0,11236.01,410.0,0.0
2016-05-25,0.0,0.0,0.0,140690.32,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,42049.15999999992,0.0,395.0,164668.25,250.0,0.0
2016-05-26,0.0,0.0,0.0,108482.06000000003,0.0,0.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87926.95999999999,0.0,202.0,5002.36,500.0,0.0
2016-05-27,0.0,0.0,0.0,219183.56000000003,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69531.54,0.0,250.0,16812.92,50.0,0.0
2016-05-28,0.0,0.0,0.0,84472.76000000001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64408.62000000001,0.0,500.0,41776.91,0.0,0.0
2016-05-29,0.0,0.0,0.0,74425.6,0.0,0.0,0.0,0.0,0.0,0.0,3905.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33212.86,0.0,85.0,3787.12,0.0,0.0
2016-05-30,0.0,0.0,0.0,99843.62,0.0,0.0,0.0,0.0,0.0,0.0,6166.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30520.559999999994,0.0,500.0,1919.28,0.0,0.0
2016-05-31,0.0,0.0,0.0,339566.9199999999,0.0,0.0,0.0,0.0,0.0,0.0,3233.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341026.5700000002,0.0,425.0,170772.11,300.0,0.0
